state,year,tempf,tempc
South Carolina,2009,62.675,17.04166667
South Carolina,2010,62.56666667,16.98148148
South Carolina,2011,64.1,17.83333333
South Carolina,2012,64.50833333,18.06018519
South Carolina,2013,62.325,16.84722222
South Carolina,2014,62.21666667,16.78703704
South Carolina,2015,64.49166667,18.05092593
South Carolina,2016,64.85833333,18.25462963
South Carolina,2017,65.06666667,18.37037037
South Carolina,2018,64.25,17.91666667
South Carolina,2019,65.00833333,18.33796296
South Dakota,1895,42.41666667,5.787037037
South Dakota,1896,42.525,5.847222222
South Dakota,1897,42.6,5.888888889
South Dakota,1898,43.54166667,6.412037037
South Dakota,1899,41.775,5.430555556
South Dakota,1900,46.16666667,7.87037037
South Dakota,1901,45.58333333,7.546296296
South Dakota,1902,43.3,6.277777778
South Dakota,1903,42.7,5.944444444
South Dakota,1904,43.14166667,6.189814815
South Dakota,1905,43.075,6.152777778
South Dakota,1906,43.96666667,6.648148148
South Dakota,1907,42.80833333,6.00462963
South Dakota,1908,45.10833333,7.282407407
South Dakota,1909,42.65833333,5.921296296
South Dakota,1910,45.23333333,7.351851852
South Dakota,1911,44.06666667,6.703703704
South Dakota,1912,42.79166667,5.99537037
South Dakota,1913,44.55833333,6.976851852
South Dakota,1914,44.88333333,7.157407407
South Dakota,1915,42.71666667,5.953703704
South Dakota,1916,41.54166667,5.300925926
South Dakota,1917,40.98333333,4.990740741
South Dakota,1918,44.28333333,6.824074074
South Dakota,1919,43.44166667,6.356481481
South Dakota,1920,43.76666667,6.537037037
South Dakota,1921,47.15,8.416666667
South Dakota,1922,43.73333333,6.518518519
South Dakota,1923,44.925,7.180555556
South Dakota,1924,42.19166667,5.662037037
South Dakota,1925,44.975,7.208333333
South Dakota,1926,45.04166667,7.24537037
South Dakota,1927,42.65,5.916666667
South Dakota,1928,45.23333333,7.351851852
South Dakota,1929,42.125,5.625
South Dakota,1930,45.55,7.527777778
South Dakota,1931,48.66666667,9.259259259
South Dakota,1932,43.95833333,6.643518519
South Dakota,1933,46.675,8.152777778
South Dakota,1934,48.15,8.972222222
South Dakota,1935,44.88333333,7.157407407
South Dakota,1936,43.70833333,6.50462963
South Dakota,1937,43.25833333,6.25462963
South Dakota,1938,46.625,8.125
South Dakota,1939,47.18333333,8.435185185
South Dakota,1940,44.80833333,7.115740741
South Dakota,1941,46.49166667,8.050925926
South Dakota,1942,44.725,7.069444444
South Dakota,1943,44.65833333,7.032407407
South Dakota,1944,44.225,6.791666667
South Dakota,1945,43.66666667,6.481481481
South Dakota,1946,45.99166667,7.773148148
South Dakota,1947,44.43333333,6.907407407
South Dakota,1948,44.49166667,6.939814815
South Dakota,1949,44.39166667,6.884259259
South Dakota,1950,40.90833333,4.949074074
South Dakota,1951,40.86666667,4.925925926
South Dakota,1952,44.73333333,7.074074074
South Dakota,1953,46.09166667,7.828703704
South Dakota,1954,46.075,7.819444444
South Dakota,1955,44.4,6.888888889
South Dakota,1956,44.55833333,6.976851852
South Dakota,1957,44.23333333,6.796296296
South Dakota,1958,45.025,7.236111111
South Dakota,1959,44.36666667,6.87037037
South Dakota,1960,43.675,6.486111111
South Dakota,1961,45.09166667,7.273148148
South Dakota,1962,44.30833333,6.837962963
South Dakota,1963,46.46666667,8.037037037
South Dakota,1964,44.85,7.138888889
South Dakota,1965,43.34166667,6.300925926
South Dakota,1966,43.3,6.277777778
South Dakota,1967,44.225,6.791666667
South Dakota,1968,44.19166667,6.773148148
South Dakota,1969,43.63333333,6.462962963
South Dakota,1970,43.64166667,6.467592593
South Dakota,1971,43.725,6.513888889
South Dakota,1972,42.56666667,5.87037037
South Dakota,1973,45.96666667,7.759259259
South Dakota,1974,45.95,7.75
South Dakota,1975,43.99166667,6.662037037
South Dakota,1976,46.15,7.861111111
South Dakota,1977,45.55,7.527777778
South Dakota,1978,42.16666667,5.648148148
South Dakota,1979,42.575,5.875
South Dakota,1980,46.23333333,7.907407407
South Dakota,1981,47.53333333,8.62962963
South Dakota,1982,43.01666667,6.12037037
South Dakota,1983,44.98333333,7.212962963
South Dakota,1984,45.05,7.25
South Dakota,1985,42.925,6.069444444
South Dakota,1986,45.775,7.652777778
South Dakota,1987,48.55,9.194444444
South Dakota,1988,46.70833333,8.171296296
South Dakota,1989,44.26666667,6.814814815
South Dakota,1990,46.925,8.291666667
South Dakota,1991,46.76666667,8.203703704
South Dakota,1992,45.6,7.555555556
South Dakota,1993,42.3,5.722222222
South Dakota,1994,44.85833333,7.143518519
South Dakota,1995,44.7,7.055555556
South Dakota,1996,41.63333333,5.351851852
South Dakota,1997,44.79166667,7.106481481
South Dakota,1998,47.4,8.555555556
South Dakota,1999,47.80833333,8.782407407
South Dakota,2000,45.95833333,7.75462963
South Dakota,2001,46.49166667,8.050925926
South Dakota,2002,46.24166667,7.912037037
South Dakota,2003,46.05833333,7.810185185
South Dakota,2004,46.3,7.944444444
South Dakota,2005,47.34166667,8.523148148
South Dakota,2006,48.14166667,8.967592593
South Dakota,2007,46.8,8.222222222
South Dakota,2008,43.84166667,6.578703704
South Dakota,2009,43.55833333,6.421296296
South Dakota,2010,45.13333333,7.296296296
South Dakota,2011,44.775,7.097222222
South Dakota,2012,49.26666667,9.592592593
South Dakota,2013,44.04166667,6.689814815
South Dakota,2014,43.68333333,6.490740741
South Dakota,2015,47.53333333,8.62962963
South Dakota,2016,48.35,9.083333333
South Dakota,2017,46.76666667,8.203703704
South Dakota,2018,44.13333333,6.740740741
South Dakota,2019,42.49166667,5.828703704
Tennessee,1895,56.16666667,13.42592593
Tennessee,1896,58.6,14.77777778
Tennessee,1897,58.575,14.76388889
Tennessee,1898,58.25833333,14.58796296
Tennessee,1899,57.675,14.26388889
Tennessee,1900,58.50833333,14.72685185
Tennessee,1901,56.15833333,13.4212963
Tennessee,1902,57.60833333,14.22685185
Tennessee,1903,56.80833333,13.78240741
Tennessee,1904,56.675,13.70833333
Tennessee,1905,56.95,13.86111111
Tennessee,1906,57.675,14.26388889
Tennessee,1907,57.925,14.40277778
Tennessee,1908,58.625,14.79166667
Tennessee,1909,58.08333333,14.49074074
Tennessee,1910,56.75833333,13.75462963
Tennessee,1911,59.65833333,15.36574074
Tennessee,1912,56.31666667,13.50925926
Tennessee,1913,58.74166667,14.85648148
Tennessee,1914,57.71666667,14.28703704
Tennessee,1915,57.63333333,14.24074074
Tennessee,1916,57.7,14.27777778
Tennessee,1917,55.35,12.97222222
Tennessee,1918,58.04166667,14.46759259
Tennessee,1919,58.775,14.875
Tennessee,1920,56.925,13.84722222
Tennessee,1921,60.65,15.91666667
Tennessee,1922,59.43333333,15.24074074
Tennessee,1923,57.95833333,14.4212963
Tennessee,1924,56.2,13.44444444
Tennessee,1925,59.28333333,15.15740741
Tennessee,1926,57.375,14.09722222
Tennessee,1927,59.31666667,15.17592593
Tennessee,1928,57.03333333,13.90740741
Tennessee,1929,57.40833333,14.11574074
Tennessee,1930,58.08333333,14.49074074
Tennessee,1931,59.31666667,15.17592593
Tennessee,1932,58.69166667,14.8287037
Tennessee,1933,59.53333333,15.2962963
Tennessee,1934,58.39166667,14.66203704
Tennessee,1935,58.00833333,14.44907407
Tennessee,1936,58.25833333,14.58796296
Tennessee,1937,57.575,14.20833333
Tennessee,1938,59.35833333,15.19907407
Tennessee,1939,58.76666667,14.87037037
Tennessee,1940,55.71666667,13.17592593
Tennessee,1941,58.675,14.81944444
Tennessee,1942,57.45,14.13888889
Tennessee,1943,57.625,14.23611111
Tennessee,1944,58.05833333,14.47685185
Tennessee,1945,57.73333333,14.2962963
Tennessee,1946,58.93333333,14.96296296
Tennessee,1947,56.8,13.77777778
Tennessee,1948,57.71666667,14.28703704
Tennessee,1949,58.775,14.875
Tennessee,1950,57.09166667,13.93981481
Tennessee,1951,57.625,14.23611111
Tennessee,1952,58.45833333,14.69907407
Tennessee,1953,58.94166667,14.96759259
Tennessee,1954,59.03333333,15.01851852
Tennessee,1955,58.05,14.47222222
Tennessee,1956,58.55833333,14.75462963
Tennessee,1957,58.49166667,14.71759259
Tennessee,1958,55.625,13.125
Tennessee,1959,57.78333333,14.32407407
Tennessee,1960,55.84166667,13.24537037
Tennessee,1961,56.7,13.72222222
Tennessee,1962,57.20833333,14.00462963
Tennessee,1963,56.05,13.36111111
Tennessee,1964,57.44166667,14.13425926
Tennessee,1965,57.75833333,14.31018519
Tennessee,1966,56.19166667,13.43981481
Tennessee,1967,56.68333333,13.71296296
Tennessee,1968,56.05833333,13.36574074
Tennessee,1969,56.11666667,13.39814815
Tennessee,1970,57.05833333,13.9212963
Tennessee,1971,57.65,14.25
Tennessee,1972,57.19166667,13.99537037
Tennessee,1973,58.26666667,14.59259259
Tennessee,1974,57.68333333,14.26851852
Tennessee,1975,57.80833333,14.33796296
Tennessee,1976,55.51666667,13.06481481
Tennessee,1977,57.275,14.04166667
Tennessee,1978,56.15,13.41666667
Tennessee,1979,55.84166667,13.24537037
Tennessee,1980,57.25,14.02777778
Tennessee,1981,56.68333333,13.71296296
Tennessee,1982,57.61666667,14.23148148
Tennessee,1983,56.68333333,13.71296296
Tennessee,1984,57.5,14.16666667
Tennessee,1985,57.25833333,14.03240741
Tennessee,1986,58.83333333,14.90740741
Tennessee,1987,58.35833333,14.64351852
Tennessee,1988,56.74166667,13.74537037
Tennessee,1989,56.575,13.65277778
Tennessee,1990,59.425,15.23611111
Tennessee,1991,59.09166667,15.05092593
Tennessee,1992,56.99166667,13.88425926
Tennessee,1993,57.175,13.98611111
Tennessee,1994,57.625,14.23611111
Tennessee,1995,57.44166667,14.13425926
Tennessee,1996,56.55833333,13.64351852
Tennessee,1997,56.84166667,13.80092593
Tennessee,1998,60.15833333,15.64351852
Tennessee,1999,59.29166667,15.16203704
Tennessee,2000,58,14.44444444
Tennessee,2001,58.25,14.58333333
Tennessee,2002,58.725,14.84722222
Tennessee,2003,57.50833333,14.1712963
Tennessee,2004,58.49166667,14.71759259
Tennessee,2005,58.75,14.86111111
Tennessee,2006,58.89166667,14.93981481
Tennessee,2007,59.94166667,15.52314815
Tennessee,2008,57.625,14.23611111
Tennessee,2009,57.575,14.20833333
Tennessee,2010,57.91666667,14.39814815
Tennessee,2011,58.94166667,14.96759259
Tennessee,2012,60.33333333,15.74074074
Tennessee,2013,57.11666667,13.9537037
Tennessee,2014,56.61666667,13.67592593
Tennessee,2015,59.03333333,15.01851852
Tennessee,2016,60.3,15.72222222
Tennessee,2017,59.96666667,15.53703704
Tennessee,2018,59.075,15.04166667
Tennessee,2019,59.81666667,15.4537037
Texas,1895,62.325,16.84722222
Texas,1896,65.075,18.375
Texas,1897,64.40833333,18.00462963
Texas,1898,63.875,17.70833333
Texas,1899,64,17.77777778
Texas,1900,64.79166667,18.21759259
Texas,1901,65.03333333,18.35185185
Texas,1902,65.35,18.52777778
Texas,1903,62.65833333,17.03240741
Texas,1904,64.73333333,18.18518519
Texas,1905,63.18333333,17.32407407
Texas,1906,63.59166667,17.55092593
Texas,1907,65.61666667,18.67592593
Texas,1908,64.99166667,18.3287037
Texas,1909,65.38333333,18.5462963
Texas,1910,65.4,18.55555556
Texas,1911,65.75833333,18.75462963
Texas,1912,63.13333333,17.2962963
Texas,1913,63.23333333,17.35185185
Texas,1914,63.65833333,17.58796296
Texas,1915,63.78333333,17.65740741
Texas,1916,65.28333333,18.49074074
Texas,1917,64.31666667,17.9537037
Texas,1918,64.46666667,18.03703704
Texas,1919,63.31666667,17.39814815
Texas,1920,63.75833333,17.64351852
Texas,1921,66.45,19.13888889
Texas,1922,65.33333333,18.51851852
Texas,1923,64.44166667,18.02314815
Texas,1924,63.59166667,17.55092593
Texas,1925,65.525,18.625
Texas,1926,63.975,17.76388889
Texas,1927,66.375,19.09722222
Texas,1928,64.525,18.06944444
Texas,1929,63.95833333,17.75462963
Texas,1930,64.175,17.875
Texas,1931,64.71666667,18.17592593
Texas,1932,63.88333333,17.71296296
Texas,1933,66.575,19.20833333
Texas,1934,66.51666667,19.17592593
Texas,1935,64.98333333,18.32407407
Texas,1936,64.125,17.84722222
Texas,1937,64.50833333,18.06018519
Texas,1938,65.89166667,18.8287037
Texas,1939,65.7,18.72222222
Texas,1940,63.51666667,17.50925926
Texas,1941,64.10833333,17.83796296
Texas,1942,63.94166667,17.74537037
Texas,1943,64.66666667,18.14814815
Texas,1944,64.40833333,18.00462963
Texas,1945,65.06666667,18.37037037
Texas,1946,65.68333333,18.71296296
Texas,1947,64.03333333,17.7962963
Texas,1948,64.64166667,18.13425926
Texas,1949,64.23333333,17.90740741
Texas,1950,65.36666667,18.53703704
Texas,1951,65.26666667,18.48148148
Texas,1952,64.98333333,18.32407407
Texas,1953,65.8,18.77777778
Texas,1954,66.60833333,19.22685185
Texas,1955,65.21666667,18.4537037
Texas,1956,65.96666667,18.87037037
Texas,1957,64.60833333,18.11574074
Texas,1958,63.425,17.45833333
Texas,1959,63.7,17.61111111
Texas,1960,63.65833333,17.58796296
Texas,1961,63.44166667,17.46759259
Texas,1962,65.14166667,18.41203704
Texas,1963,65.2,18.44444444
Texas,1964,64.675,18.15277778
Texas,1965,65.09166667,18.38425926
Texas,1966,63.48333333,17.49074074
Texas,1967,64.875,18.26388889
Texas,1968,63.10833333,17.28240741
Texas,1969,64.53333333,18.07407407
Texas,1970,63.73333333,17.62962963
Texas,1971,64.925,18.29166667
Texas,1972,64.43333333,18.01851852
Texas,1973,63.71666667,17.62037037
Texas,1974,64.51666667,18.06481481
Texas,1975,63.775,17.65277778
Texas,1976,62.81666667,17.12037037
Texas,1977,65.28333333,18.49074074
Texas,1978,63.76666667,17.64814815
Texas,1979,62.875,17.15277778
Texas,1980,64.98333333,18.32407407
Texas,1981,64.975,18.31944444
Texas,1982,64.65,18.13888889
Texas,1983,63.38333333,17.43518519
Texas,1984,64.78333333,18.21296296
Texas,1985,64.36666667,17.98148148
Texas,1986,65.51666667,18.62037037
Texas,1987,63.80833333,17.6712963
Texas,1988,64.325,17.95833333
Texas,1989,64.26666667,17.92592593
Texas,1990,65.60833333,18.6712963
Texas,1991,64.75833333,18.19907407
Texas,1992,64.39166667,17.99537037
Texas,1993,64.08333333,17.82407407
Texas,1994,65.575,18.65277778
Texas,1995,65.21666667,18.4537037
Texas,1996,65.44166667,18.5787037
Texas,1997,63.925,17.73611111
Texas,1998,67.01666667,19.4537037
Texas,1999,66.60833333,19.22685185
Texas,2000,66.48333333,19.15740741
Texas,2001,65.7,18.72222222
Texas,2002,65.025,18.34722222
Texas,2003,65.5,18.61111111
Texas,2004,65.24166667,18.46759259
Texas,2005,65.96666667,18.87037037
Texas,2006,67.11666667,19.50925926
Texas,2007,64.84166667,18.24537037
Texas,2008,65.53333333,18.62962963
Texas,2009,65.75833333,18.75462963
Texas,2010,65.1,18.38888889
Texas,2011,67.34166667,19.63425926
Texas,2012,67.76666667,19.87037037
Texas,2013,65.10833333,18.39351852
Texas,2014,64.85,18.25
Texas,2015,65.8,18.77777778
Texas,2016,67.15,19.52777778
Texas,2017,67.31666667,19.62037037
Texas,2018,66,18.88888889
Texas,2019,65.85833333,18.81018519
Utah,1895,45.25,7.361111111
Utah,1896,47.2,8.444444444
Utah,1897,45.76666667,7.648148148
Utah,1898,45.075,7.263888889
Utah,1899,46.15,7.861111111
Utah,1900,48.225,9.013888889
Utah,1901,47.94166667,8.856481481
Utah,1902,47,8.333333333
Utah,1903,45.2,7.333333333
Utah,1904,47.225,8.458333333
Utah,1905,46.28333333,7.935185185
Utah,1906,46.81666667,8.231481481
Utah,1907,47.93333333,8.851851852
Utah,1908,45.6,7.555555556
Utah,1909,46.425,8.013888889
Utah,1910,48.96666667,9.425925926
Utah,1911,46.55833333,8.087962963
Utah,1912,45.375,7.430555556
Utah,1913,45.81666667,7.675925926
Utah,1914,47.50833333,8.615740741
Utah,1915,46.99166667,8.328703704
Utah,1916,45.98333333,7.768518519
Utah,1917,45.825,7.680555556
Utah,1918,47.45,8.583333333
Utah,1919,46.65833333,8.143518519
Utah,1920,46.125,7.847222222
Utah,1921,48.88333333,9.37962963
Utah,1922,46.26666667,7.925925926
Utah,1923,45.86666667,7.703703704
Utah,1924,46.19166667,7.884259259
Utah,1925,47.43333333,8.574074074
Utah,1926,48.6,9.222222222
Utah,1927,47.725,8.736111111
Utah,1928,47.71666667,8.731481481
Utah,1929,46.35,7.972222222
Utah,1930,46.175,7.875
Utah,1931,47.55833333,8.643518519
Utah,1932,45.90833333,7.726851852
Utah,1933,47.175,8.430555556
Utah,1934,51.31666667,10.73148148
Utah,1935,47.975,8.875
Utah,1936,48.81666667,9.342592593
Utah,1937,47.10833333,8.393518519
Utah,1938,48.1,8.944444444
Utah,1939,48.275,9.041666667
Utah,1940,49.59166667,9.773148148
Utah,1941,47.24166667,8.467592593
Utah,1942,47.075,8.375
Utah,1943,49.075,9.486111111
Utah,1944,46.24166667,7.912037037
Utah,1945,47.09166667,8.384259259
Utah,1946,48.15,8.972222222
Utah,1947,47.79166667,8.773148148
Utah,1948,46.50833333,8.060185185
Utah,1949,45.86666667,7.703703704
Utah,1950,47.9,8.833333333
Utah,1951,46.8,8.222222222
Utah,1952,46.825,8.236111111
Utah,1953,48.35,9.083333333
Utah,1954,49.325,9.625
Utah,1955,46.13333333,7.851851852
Utah,1956,47.93333333,8.851851852
Utah,1957,47.325,8.513888889
Utah,1958,49.24166667,9.578703704
Utah,1959,48.475,9.152777778
Utah,1960,48.11666667,8.953703704
Utah,1961,47.74166667,8.74537037
Utah,1962,47.88333333,8.824074074
Utah,1963,48.4,9.111111111
Utah,1964,46.06666667,7.814814815
Utah,1965,47.075,8.375
Utah,1966,48.05833333,8.921296296
Utah,1967,47.45833333,8.587962963
Utah,1968,46.525,8.069444444
Utah,1969,48.025,8.902777778
Utah,1970,47.45,8.583333333
Utah,1971,46.64166667,8.134259259
Utah,1972,48.075,8.930555556
Utah,1973,46.20833333,7.893518519
Utah,1974,47.73333333,8.740740741
Utah,1975,45.71666667,7.62037037
Utah,1976,47.48333333,8.601851852
Utah,1977,48.94166667,9.412037037
Utah,1978,47.85833333,8.810185185
Utah,1979,46.64166667,8.134259259
Utah,1980,48.475,9.152777778
Utah,1981,50.00833333,10.00462963
Utah,1982,46.38333333,7.990740741
Utah,1983,47.76666667,8.759259259
Utah,1984,45.86666667,7.703703704
Utah,1985,46.98333333,8.324074074
Utah,1986,49.26666667,9.592592593
Utah,1987,48.4,9.111111111
Utah,1988,48.46666667,9.148148148
Utah,1989,48.575,9.208333333
Utah,1990,48.69166667,9.273148148
Utah,1991,47.475,8.597222222
Utah,1992,48.975,9.430555556
Utah,1993,46.83333333,8.240740741
Utah,1994,49.675,9.819444444
Utah,1995,49.16666667,9.537037037
Utah,1996,49.58333333,9.768518519
Utah,1997,48.18333333,8.990740741
Utah,1998,48.29166667,9.050925926
Utah,1999,49.15833333,9.532407407
Utah,2000,50.21666667,10.12037037
Utah,2001,49.98333333,9.990740741
Utah,2002,48.825,9.347222222
Utah,2003,50.6,10.33333333
Utah,2004,48.7,9.277777778
Utah,2005,49.33333333,9.62962963
Utah,2006,49.16666667,9.537037037
Utah,2007,49.89166667,9.939814815
Utah,2008,48.10833333,8.949074074
Utah,2009,48.44166667,9.134259259
Utah,2010,48.31666667,9.064814815
Utah,2011,47.60833333,8.671296296
Utah,2012,50.94166667,10.52314815
Utah,2013,47.75,8.75
Utah,2014,50.44166667,10.24537037
Utah,2015,50.73333333,10.40740741
Utah,2016,50.23333333,10.12962963
Utah,2017,50.71666667,10.39814815
Utah,2018,50.4,10.22222222
Utah,2019,47.88333333,8.824074074
Vermont,1895,40.56666667,4.759259259
Vermont,1896,40.725,4.847222222
Vermont,1897,41.06666667,5.037037037
Vermont,1898,42.25833333,5.699074074
Vermont,1899,41.15,5.083333333
Vermont,1900,41.1,5.055555556
Vermont,1901,40.78333333,4.87962963
Vermont,1902,40.64166667,4.800925926
Vermont,1903,40.70833333,4.837962963
Vermont,1904,37.64166667,3.134259259
Vermont,1905,39.45833333,4.143518519
Vermont,1906,40.71666667,4.842592593
Vermont,1907,38.81666667,3.787037037
Vermont,1908,41.33333333,5.185185185
Vermont,1909,40.48333333,4.712962963
Vermont,1910,40.96666667,4.981481481
Vermont,1911,41.05833333,5.032407407
Vermont,1912,39.6,4.222222222
Vermont,1913,42.75833333,5.976851852
Vermont,1914,39.31666667,4.064814815
Vermont,1915,42.025,5.569444444
Vermont,1916,40.4,4.666666667
Vermont,1917,37.93333333,3.296296296
Vermont,1918,40.25,4.583333333
Vermont,1919,41.58333333,5.324074074
Vermont,1920,40.55833333,4.75462963
Vermont,1921,43.2,6.222222222
Vermont,1922,41.34166667,5.189814815
Vermont,1923,39.725,4.291666667
Vermont,1924,39.75833333,4.310185185
Vermont,1925,40.71666667,4.842592593
Vermont,1926,38.2,3.444444444
Vermont,1927,41.55,5.305555556
Vermont,1928,41.29166667,5.162037037
Vermont,1929,40.94166667,4.967592593
Vermont,1930,42.20833333,5.671296296
Vermont,1931,43.16666667,6.203703704
Vermont,1932,42.275,5.708333333
Vermont,1933,41.7,5.388888889
Vermont,1934,40.2,4.555555556
Vermont,1935,40.29166667,4.606481481
Vermont,1936,40.88333333,4.935185185
Vermont,1937,42.55,5.861111111
Vermont,1938,42.55,5.861111111
Vermont,1939,40.53333333,4.740740741
Vermont,1940,39.28333333,4.046296296
Vermont,1941,41.575,5.319444444
Vermont,1942,42,5.555555556
Vermont,1943,39.7,4.277777778
Vermont,1944,41.13333333,5.074074074
Vermont,1945,41.775,5.430555556
Vermont,1946,42.35833333,5.75462963
Vermont,1947,41.75,5.416666667
Vermont,1948,41.35833333,5.199074074
Vermont,1949,44.09166667,6.717592593
Vermont,1950,41.63333333,5.351851852
Vermont,1951,42.16666667,5.648148148
Vermont,1952,42.75,5.972222222
Vermont,1953,44.44166667,6.912037037
Vermont,1954,41.63333333,5.351851852
Vermont,1955,41.88333333,5.490740741
Vermont,1956,40.6,4.777777778
Vermont,1957,42.36666667,5.759259259
Vermont,1958,40.15,4.527777778
Vermont,1959,42.16666667,5.648148148
Vermont,1960,41.65833333,5.365740741
Vermont,1961,41.75833333,5.421296296
Vermont,1962,40.14166667,4.523148148
Vermont,1963,40.45,4.694444444
Vermont,1964,41.55,5.305555556
Vermont,1965,40.51666667,4.731481481
Vermont,1966,41.28333333,5.157407407
Vermont,1967,40.71666667,4.842592593
Vermont,1968,40.775,4.875
Vermont,1969,41.54166667,5.300925926
Vermont,1970,41.03333333,5.018518519
Vermont,1971,41.03333333,5.018518519
Vermont,1972,40.05,4.472222222
Vermont,1973,43.43333333,6.351851852
Vermont,1974,41.19166667,5.106481481
Vermont,1975,42.46666667,5.814814815
Vermont,1976,40.475,4.708333333
Vermont,1977,41.86666667,5.481481481
Vermont,1978,40.00833333,4.449074074
Vermont,1979,42.41666667,5.787037037
Vermont,1980,40.575,4.763888889
Vermont,1981,42.225,5.680555556
Vermont,1982,41.3,5.166666667
Vermont,1983,42.61666667,5.898148148
Vermont,1984,42.53333333,5.851851852
Vermont,1985,41.48333333,5.268518519
Vermont,1986,41.83333333,5.462962963
Vermont,1987,42.18333333,5.657407407
Vermont,1988,41.75,5.416666667
Vermont,1989,40.73333333,4.851851852
Vermont,1990,44.05,6.694444444
Vermont,1991,43.525,6.402777778
Vermont,1992,40.625,4.791666667
Vermont,1993,41.175,5.097222222
Vermont,1994,41.325,5.180555556
Vermont,1995,42.325,5.736111111
Vermont,1996,41.99166667,5.550925926
Vermont,1997,41.06666667,5.037037037
Vermont,1998,45.175,7.319444444
Vermont,1999,44.275,6.819444444
Vermont,2000,41.825,5.458333333
Vermont,2001,43.78333333,6.546296296
Vermont,2002,43.56666667,6.425925926
Vermont,2003,41.48333333,5.268518519
Vermont,2004,41.84166667,5.467592593
Vermont,2005,43.41666667,6.342592593
Vermont,2006,45.05833333,7.25462963
Vermont,2007,42.175,5.652777778
Vermont,2008,43.05,6.138888889
Vermont,2009,42.28333333,5.712962963
Vermont,2010,44.875,7.152777778
Vermont,2011,44.3,6.833333333
Vermont,2012,45.85,7.694444444
Vermont,2013,43.23333333,6.240740741
Vermont,2014,41.95,5.527777778
Vermont,2015,42.63333333,5.907407407
Vermont,2016,44.65,7.027777778
Vermont,2017,43.8,6.555555556
Vermont,2018,43.21666667,6.231481481
Vermont,2019,41.875,5.486111111
Virginia,1895,53.24166667,11.80092593
Virginia,1896,55.30833333,12.94907407
Virginia,1897,55.29166667,12.93981481
Virginia,1898,55.54166667,13.0787037
Virginia,1899,54.63333333,12.57407407
Virginia,1900,56.09166667,13.38425926
Virginia,1901,53.40833333,11.89351852
Virginia,1902,54.43333333,12.46296296
Virginia,1903,54.03333333,12.24074074
Virginia,1904,52.58333333,11.43518519
Virginia,1905,54.00833333,12.22685185
Virginia,1906,55.15833333,12.86574074
Virginia,1907,53.68333333,12.0462963
Virginia,1908,54.76666667,12.64814815
Virginia,1909,54.71666667,12.62037037
Virginia,1910,54.08333333,12.26851852
Virginia,1911,55.84166667,13.24537037
Virginia,1912,53.9,12.16666667
Virginia,1913,56.03333333,13.35185185
Virginia,1914,54.01666667,12.23148148
Virginia,1915,54.31666667,12.39814815
Virginia,1916,54.475,12.48611111
Virginia,1917,52.24166667,11.24537037
Virginia,1918,54.29166667,12.38425926
Virginia,1919,55.40833333,13.00462963
Virginia,1920,53.46666667,11.92592593
Virginia,1921,57.10833333,13.94907407
Virginia,1922,55.575,13.09722222
Virginia,1923,54.95833333,12.75462963
Virginia,1924,53.14166667,11.74537037
Virginia,1925,55.25833333,12.9212963
Virginia,1926,53.99166667,12.21759259
Virginia,1927,55.19166667,12.88425926
Virginia,1928,54.25833333,12.36574074
Virginia,1929,54.70833333,12.61574074
Virginia,1930,55.3,12.94444444
Virginia,1931,56.38333333,13.5462963
Virginia,1932,56.03333333,13.35185185
Virginia,1933,56.30833333,13.50462963
Virginia,1934,54.925,12.73611111
Virginia,1935,54.44166667,12.46759259
Virginia,1936,54.85833333,12.69907407
Virginia,1937,54.58333333,12.5462963
Virginia,1938,55.93333333,13.2962963
Virginia,1939,56.025,13.34722222
Virginia,1940,53.05,11.69444444
Virginia,1941,55.56666667,13.09259259
Virginia,1942,55.2,12.88888889
Virginia,1943,55.13333333,12.85185185
Virginia,1944,54.99166667,12.77314815
Virginia,1945,55.49166667,13.05092593
Virginia,1946,56.11666667,13.39814815
Virginia,1947,54.375,12.43055556
Virginia,1948,55.1,12.83333333
Virginia,1949,56.625,13.68055556
Virginia,1950,54.775,12.65277778
Virginia,1951,55.03333333,12.7962963
Virginia,1952,55.70833333,13.1712963
Virginia,1953,56.69166667,13.71759259
Virginia,1954,55.59166667,13.10648148
Virginia,1955,54.99166667,12.77314815
Virginia,1956,55.28333333,12.93518519
Virginia,1957,55.63333333,13.12962963
Virginia,1958,52.95833333,11.64351852
Virginia,1959,55.81666667,13.23148148
Virginia,1960,53.6,12
Virginia,1961,54.26666667,12.37037037
Virginia,1962,53.49166667,11.93981481
Virginia,1963,53.25833333,11.81018519
Virginia,1964,54.53333333,12.51851852
Virginia,1965,54.60833333,12.56018519
Virginia,1966,53.33333333,11.85185185
Virginia,1967,53.38333333,11.87962963
Virginia,1968,53.81666667,12.12037037
Virginia,1969,53.45,11.91666667
Virginia,1970,54.76666667,12.64814815
Virginia,1971,54.88333333,12.71296296
Virginia,1972,54.18333333,12.32407407
Virginia,1973,55.625,13.125
Virginia,1974,55.26666667,12.92592593
Virginia,1975,55.425,13.01388889
Virginia,1976,53.825,12.125
Virginia,1977,54.75,12.63888889
Virginia,1978,53.59166667,11.99537037
Virginia,1979,53.825,12.125
Virginia,1980,54.4,12.44444444
Virginia,1981,53.66666667,12.03703704
Virginia,1982,54.68333333,12.60185185
Virginia,1983,54.45,12.47222222
Virginia,1984,55.025,12.79166667
